score,word_count,sentence_count,avg_sentence_length,vocab_richness,readability,topic,semantic_cluster
3,422,22,19.181818181818183,0.5071090047393365,9.618871176217148,3,0
2,155,9,17.22222222222222,0.6580645161290323,7.646666666666665,3,0
1,165,5,33.0,0.42424242424242425,13.22787878787879,3,4
2,168,3,56.0,0.6011904761904762,18.243317610062892,3,0
1,221,7,31.571428571428573,0.5972850678733032,11.99344537815126,3,0
4,509,27,18.85185185185185,0.4577603143418468,10.517035581750708,3,0
5,524,28,18.714285714285715,0.49809160305343514,10.860753816793896,3,0
3,298,19,15.68421052631579,0.5939597315436241,7.02970839260313,3,4
2,204,6,34.0,0.5490196078431373,15.080784313725491,3,4
2,224,4,56.0,0.5714285714285714,17.2135201793722,3,0
2,189,9,21.0,0.5714285714285714,11.330158730158733,3,4
2,388,19,20.42105263157895,0.5077319587628866,9.374725990233319,3,0
2,335,19,17.63157894736842,0.5104477611940299,7.735868028279658,3,0
2,315,10,31.5,0.5523809523809524,13.905044585987266,3,0
2,343,14,24.5,0.46647230320699706,13.918352769679302,3,0
3,447,27,16.555555555555557,0.4563758389261745,7.6526706527155,3,4
3,240,13,18.46153846153846,0.6041666666666666,10.323581589958163,3,4
2,174,11,15.818181818181818,0.6206896551724138,5.174696531791906,3,4
2,194,11,17.636363636363637,0.6804123711340206,10.934573570759142,3,0
3,321,15,21.4,0.5015576323987538,8.371828382838284,3,0
6,969,56,17.303571428571427,0.46439628482972134,9.680374281291463,3,0
3,261,7,37.285714285714285,0.5632183908045977,14.91648351648352,3,4
6,734,39,18.82051282051282,0.46321525885558584,10.511035422343326,3,4
6,707,32,22.09375,0.4794908062234795,13.221753447666199,3,0
5,565,22,25.681818181818183,0.4407079646017699,12.091917977181623,3,4
4,461,24,19.208333333333332,0.5010845986984815,8.339097458940195,3,0
2,177,7,25.285714285714285,0.576271186440678,10.804761904761907,3,4
2,222,13,17.076923076923077,0.536036036036036,8.397927927927931,3,0
2,167,11,15.181818181818182,0.6347305389221557,8.702166575939035,3,4
5,527,28,18.821428571428573,0.49335863377609107,10.110888452155056,3,4
2,183,13,14.076923076923077,0.73224043715847,10.422747252747254,3,0
3,339,21,16.142857142857142,0.4690265486725664,8.519840439796194,3,4
2,237,6,39.5,0.6244725738396625,17.141582278481014,3,0
3,357,17,21.0,0.43137254901960786,8.465546218487397,3,4
3,184,9,20.444444444444443,0.6467391304347826,10.910491803278688,3,4
2,226,8,28.25,0.6371681415929203,14.388154235145382,3,4
3,268,8,33.5,0.5485074626865671,7.96165535956581,3,0
5,690,30,23.0,0.3898550724637681,12.72310892940627,3,0
4,338,17,19.88235294117647,0.6242603550295858,11.005476190476191,3,0
1,225,15,15.0,0.6044444444444445,8.092597222222224,3,0
4,383,24,15.958333333333334,0.4595300261096606,7.637918848167541,3,4
2,223,7,31.857142857142858,0.5426008968609866,13.07987012987013,3,4
2,208,12,17.333333333333332,0.6538461538461539,7.904285714285717,3,0
4,763,29,26.310344827586206,0.49148099606815204,11.464517693315859,3,4
4,350,13,26.923076923076923,0.49714285714285716,11.767142857142858,3,4
2,243,14,17.357142857142858,0.6090534979423868,8.417968841857732,3,4
3,456,30,15.2,0.47368421052631576,7.648956043956044,3,4
2,302,11,27.454545454545453,0.5629139072847682,11.72323299217339,3,0
3,241,16,15.0625,0.6348547717842323,7.762821652719669,3,0
1,204,2,102.0,0.5735294117647058,39.69196078431372,3,4
4,333,17,19.58823529411765,0.5555555555555556,9.317335229966808,3,0
2,288,24,12.0,0.5590277777777778,6.667083333333334,3,0
5,559,28,19.964285714285715,0.46511627906976744,9.611098262202916,3,4
3,450,25,18.0,0.46,9.019782142857146,3,4
2,315,17,18.529411764705884,0.5904761904761905,11.366583124477863,3,0
3,295,18,16.38888888888889,0.5152542372881356,7.622968134622273,3,4
2,231,20,11.55,0.5887445887445888,4.596751082251085,3,4
4,483,25,19.32,0.46790890269151136,10.686469979296067,3,4
4,479,27,17.74074074074074,0.35908141962421714,11.011978659243798,3,4
3,407,20,20.35,0.5454545454545454,8.814313267813272,3,4
6,673,24,28.041666666666668,0.45022288261515603,14.668978306092125,3,0
4,447,20,22.35,0.40939597315436244,11.216573985298819,3,4
2,269,13,20.692307692307693,0.5315985130111525,8.227955390334575,3,4
4,502,30,16.733333333333334,0.4701195219123506,9.036639249453799,3,4
4,439,21,20.904761904761905,0.4806378132118451,8.897253750815398,3,0
4,388,16,24.25,0.38917525773195877,10.980764099454216,3,4
3,441,28,15.75,0.5238095238095238,8.483150470219435,3,4
2,274,9,30.444444444444443,0.48175182481751827,13.294282238442822,3,0
3,336,18,18.666666666666668,0.5297619047619048,10.197738095238098,3,0
3,287,10,28.7,0.554006968641115,12.501257839721259,3,4
5,803,32,25.09375,0.44956413449564137,12.812328767123287,3,0
3,351,12,29.25,0.5242165242165242,10.452285714285715,3,4
2,183,8,22.875,0.6338797814207651,8.907774725274727,3,0
4,393,23,17.08695652173913,0.4681933842239186,9.629638234317955,3,4
4,514,24,21.416666666666668,0.5369649805447471,12.276420233463035,3,0
3,335,24,13.958333333333334,0.48955223880597015,5.915839552238808,3,4
4,385,18,21.38888888888889,0.4753246753246753,11.131332877648667,3,4
3,473,24,19.708333333333332,0.5264270613107822,8.735996300211415,3,0
2,216,7,30.857142857142858,0.625,12.560026455026456,3,0
4,525,24,21.875,0.4876190476190476,10.450202380952383,3,4
2,340,23,14.782608695652174,0.4411764705882353,7.2852173913043465,3,4
3,306,20,15.3,0.6535947712418301,9.349549019607846,3,0
2,243,5,48.6,0.51440329218107,19.243012345679016,3,4
2,211,13,16.23076923076923,0.6492890995260664,10.476482735274203,3,0
1,213,3,71.0,0.6103286384976526,28.165727699530525,3,0
2,175,6,29.166666666666668,0.6628571428571428,14.030344827586209,3,0
4,384,28,13.714285714285714,0.5598958333333334,6.290863095238098,3,0
1,223,7,31.857142857142858,0.5874439461883408,12.655810377962847,3,4
3,351,18,19.5,0.49572649572649574,8.614371889609412,3,4
3,498,22,22.636363636363637,0.4899598393574297,9.793809188523149,3,0
4,304,17,17.88235294117647,0.4243421052631579,8.191354489164087,3,4
1,175,2,87.5,0.4857142857142857,31.953285714285716,3,4
2,167,10,16.7,0.5748502994011976,7.669107784431137,3,4
3,332,15,22.133333333333333,0.5090361445783133,11.553764350453175,3,4
3,342,14,24.428571428571427,0.5526315789473685,11.003713866778387,3,4
4,442,17,26.0,0.4751131221719457,12.723988718775185,3,0
3,254,11,23.09090909090909,0.562992125984252,10.74380100214746,3,4
3,344,24,14.333333333333334,0.46511627906976744,5.059218768328446,3,4
3,329,23,14.304347826086957,0.5866261398176292,7.976310790273558,3,4
2,287,2,143.5,0.49477351916376305,55.65202797202798,3,4
5,611,26,23.5,0.530278232405892,13.261766848816034,3,4
3,328,7,46.857142857142854,0.5152439024390244,18.65745644599303,3,0
3,284,13,21.846153846153847,0.5633802816901409,9.522837022132801,3,4
3,360,15,24.0,0.5277777777777778,12.242022346368717,3,4
1,181,15,12.066666666666666,0.5414364640883977,6.26185635359116,3,0
3,296,14,21.142857142857142,0.5033783783783784,10.555038610038611,3,4
3,373,18,20.72222222222222,0.47989276139410186,8.214454870420017,3,4
2,264,13,20.307692307692307,0.4696969696969697,5.952727272727273,3,4
2,309,1,309.0,0.5048543689320388,120.8442718446602,3,4
4,515,25,20.6,0.4621359223300971,9.651378640776702,3,0
3,287,16,17.9375,0.5365853658536586,8.879492595818817,3,4
3,367,23,15.956521739130435,0.45231607629427795,9.217239663546973,3,0
2,269,11,24.454545454545453,0.5539033457249071,9.651361946603583,3,0
3,373,17,21.941176470588236,0.5281501340482574,9.971945816283334,3,0
3,309,15,20.6,0.4919093851132686,6.802576051779937,3,4
3,387,30,12.9,0.49612403100775193,6.668390180878557,3,4
3,188,11,17.09090909090909,0.7074468085106383,11.725454545454546,3,0
5,698,35,19.942857142857143,0.4512893982808023,9.170313628899837,3,0
3,247,12,20.583333333333332,0.4979757085020243,8.91928137651822,3,0
3,301,16,18.8125,0.5249169435215947,9.505678986710965,3,4
4,419,17,24.647058823529413,0.48687350835322196,10.892629276054098,3,4
2,183,5,36.6,0.5846994535519126,10.175274725274729,3,0
5,453,25,18.12,0.4878587196467991,10.41410684326711,3,4
3,341,23,14.826086956521738,0.533724340175953,7.860865102639298,3,4
3,469,29,16.17241379310345,0.3837953091684435,6.140269097860454,3,4
3,395,24,16.458333333333332,0.5468354430379747,8.334572784810128,3,0
2,249,8,31.125,0.5783132530120482,12.66119979919679,3,4
3,246,12,20.5,0.6016260162601627,8.555357142857144,3,4
3,661,23,28.73913043478261,0.367624810892587,13.755357202891243,3,4
3,356,11,32.36363636363637,0.4859550561797753,13.505624517125934,3,0
3,376,20,18.8,0.5159574468085106,10.379559270516719,3,4
2,277,19,14.578947368421053,0.6209386281588448,9.705362815884481,3,0
2,185,9,20.555555555555557,0.5513513513513514,9.456936936936938,3,4
5,469,22,21.318181818181817,0.5159914712153518,10.502907203114862,3,4
4,458,19,24.105263157894736,0.5065502183406113,12.797629250116447,3,4
6,783,36,21.75,0.45338441890166026,12.827227917572745,3,0
3,241,12,20.083333333333332,0.5975103734439834,9.477354771784231,3,4
5,645,32,20.15625,0.4883720930232558,9.85202277131783,3,0
2,180,3,60.0,0.5055555555555555,22.75666666666667,3,0
3,300,7,42.857142857142854,0.4033333333333333,17.447619047619046,3,0
2,209,10,20.9,0.6076555023923444,7.748559808612441,3,4
3,365,13,28.076923076923077,0.4876712328767123,12.37222602739726,3,0
2,162,10,16.2,0.6851851851851852,9.1563950617284,3,4
4,398,16,24.875,0.35175879396984927,10.595672110552766,3,4
5,446,22,20.272727272727273,0.5224215246636771,11.131137640449442,3,0
2,207,10,20.7,0.5652173913043478,8.444352657004831,3,4
4,389,23,16.91304347826087,0.442159383033419,6.9618710182184,3,4
3,273,14,19.5,0.5531135531135531,8.137344322344322,3,4
2,166,10,16.6,0.6385542168674698,10.218939759036147,3,4
4,533,24,22.208333333333332,0.4427767354596623,11.232867542213885,3,4
2,201,15,13.4,0.6318407960199005,6.51037002487562,3,4
3,322,19,16.94736842105263,0.5838509316770186,7.540310559006215,3,4
3,436,27,16.14814814814815,0.5022935779816514,6.892181447502551,3,4
3,521,21,24.80952380952381,0.46833013435700577,10.952538141470182,3,0
2,164,8,20.5,0.6646341463414634,8.861771472392636,3,0
4,507,25,20.28,0.46942800788954636,10.473046153846159,3,4
2,162,1,162.0,0.691358024691358,64.41592592592592,3,0
3,310,17,18.235294117647058,0.4870967741935484,9.640474383301704,3,0
3,247,8,30.875,0.631578947368421,12.407260458839406,3,4
3,384,14,27.428571428571427,0.4270833333333333,12.038913690476193,3,0
3,243,14,17.357142857142858,0.5185185185185185,8.02250295159386,3,4
2,201,12,16.75,0.6567164179104478,7.321604477611945,3,0
2,197,7,28.142857142857142,0.6142131979695431,10.246237309644673,3,0
5,535,25,21.4,0.44485981308411215,10.82976635514019,3,0
3,261,10,26.1,0.6590038314176245,9.624748563218393,3,0
1,223,13,17.153846153846153,0.5829596412556054,6.770331838565024,3,0
3,379,21,18.047619047619047,0.5435356200527705,8.666524064171124,3,0
4,468,28,16.714285714285715,0.49786324786324787,8.227297376952553,3,4
3,313,10,31.3,0.5207667731629393,13.393357827476038,3,4
3,282,19,14.842105263157896,0.5531914893617021,7.52531205673759,3,0
4,470,17,27.647058823529413,0.5127659574468085,12.96767209011264,3,4
3,320,16,20.0,0.51875,9.119301470588237,3,4
2,179,6,29.833333333333332,0.6089385474860335,11.86622905027933,3,0
3,434,28,15.5,0.49078341013824883,7.8649849038614335,3,4
2,256,16,16.0,0.60546875,5.195854083665338,3,4
3,273,10,27.3,0.5641025641025641,13.68630402930403,3,0
5,600,31,19.35483870967742,0.44666666666666666,9.422387096774198,3,0
1,308,13,23.692307692307693,0.512987012987013,10.24882352941177,3,4
2,211,6,35.166666666666664,0.6350710900473934,15.125947867298578,3,4
1,211,11,19.181818181818183,0.6445497630331753,10.345885394226627,3,0
3,409,15,27.266666666666666,0.508557457212714,10.565760391198044,3,4
3,381,16,23.8125,0.5091863517060368,12.086710526315795,3,0
3,339,16,21.1875,0.5073746312684366,9.165892794987819,3,4
2,183,12,15.25,0.6065573770491803,9.192032967032969,3,4
2,186,8,23.25,0.6236559139784946,11.304381720430111,3,0
3,299,11,27.181818181818183,0.5016722408026756,11.956657718120809,3,4
2,239,11,21.727272727272727,0.5690376569037657,10.925256410256413,3,4
5,693,34,20.38235294117647,0.4805194805194805,10.921500721500724,3,0
2,156,8,19.5,0.6474358974358975,9.628185483870968,3,4
5,651,30,21.7,0.4500768049155146,11.324116743471581,3,4
3,481,30,16.033333333333335,0.5592515592515592,8.34528200657233,3,0
4,437,20,21.85,0.5354691075514875,9.683790045766592,3,0
5,579,31,18.677419354838708,0.48877374784110533,9.587803220235113,3,0
3,290,17,17.058823529411764,0.5862068965517241,7.970067474048445,3,4
3,356,23,15.478260869565217,0.5028089887640449,7.384162188568638,3,0
3,558,27,20.666666666666668,0.37455197132616486,9.451003584229394,3,4
2,212,8,26.5,0.6132075471698113,11.194896331738438,3,0
5,626,25,25.04,0.42971246006389774,10.461861980830669,3,0
3,271,19,14.263157894736842,0.6199261992619927,7.828707865168543,3,4
4,433,27,16.037037037037038,0.5427251732101617,6.840128438846538,3,4
3,251,9,27.88888888888889,0.6334661354581673,13.903399734395752,3,0
6,610,27,22.59259259259259,0.3721311475409836,10.650291438979966,3,4
3,307,25,12.28,0.5993485342019544,9.410440447528682,3,0
3,338,3,112.66666666666667,0.46745562130177515,13.646449704142015,3,4
3,425,24,17.708333333333332,0.5435294117647059,10.198498817966904,3,0
2,198,10,19.8,0.5757575757575758,8.050897435897436,3,4
2,290,18,16.11111111111111,0.6448275862068965,10.163310023310022,3,0
3,220,10,22.0,0.6181818181818182,10.462415525114157,3,4
3,403,13,31.0,0.49627791563275436,14.21464019851117,3,4
4,351,21,16.714285714285715,0.5868945868945868,8.879901994301996,3,0
4,687,24,28.625,0.4556040756914119,12.829156891495604,3,4
4,485,31,15.64516129032258,0.5505154639175258,8.13520618556701,3,4
2,185,13,14.23076923076923,0.6810810810810811,6.671351351351351,3,0
3,248,11,22.545454545454547,0.6451612903225806,11.45467741935484,3,0
3,397,21,18.904761904761905,0.4534005037783375,7.476559913637999,3,4
4,769,34,22.61764705882353,0.42912873862158646,11.751818633825444,3,4
3,314,19,16.526315789473685,0.5987261146496815,8.646375796178347,3,0
5,472,23,20.52173913043478,0.4788135593220339,10.055000000000003,3,0
3,312,14,22.285714285714285,0.5256410256410257,11.028351648351649,3,0
2,189,11,17.181818181818183,0.656084656084656,7.281279461279464,3,0
2,250,16,15.625,0.596,5.622527834008096,3,0
4,562,26,21.615384615384617,0.45729537366548045,10.415278291814946,3,4
2,168,8,21.0,0.5476190476190477,8.473809523809525,3,4
3,438,17,25.764705882352942,0.541095890410959,10.99790939064599,3,0
2,198,11,18.0,0.6060606060606061,8.216233766233767,3,4
5,624,34,18.352941176470587,0.4342948717948718,7.890706959706961,3,4
3,377,13,29.0,0.5092838196286472,11.077902735562315,3,4
3,263,11,23.90909090909091,0.6501901140684411,11.013846153846156,3,0
2,172,7,24.571428571428573,0.6395348837209303,11.985714285714284,3,0
3,428,5,85.6,0.3901869158878505,33.674373831775696,3,4
3,372,14,26.571428571428573,0.4274193548387097,11.140599078341015,3,4
4,281,15,18.733333333333334,0.5836298932384342,7.78857142857143,6,4
3,1020,53,19.245283018867923,0.3990196078431373,8.441104231166154,3,0
6,939,48,19.5625,0.4164004259850905,9.393794595314166,3,4
3,253,12,21.083333333333332,0.5454545454545454,9.049891304347828,3,4
3,550,26,21.153846153846153,0.3927272727272727,9.689444444444444,3,4
2,352,4,88.0,0.4971590909090909,34.735295389049,3,0
2,236,9,26.22222222222222,0.4957627118644068,11.88666666666667,3,4
3,294,12,24.5,0.5136054421768708,9.204907362262315,3,4
3,521,28,18.607142857142858,0.42418426103646834,8.697549804752136,3,4
3,471,20,23.55,0.4564755838641189,9.60835866261398,3,4
4,665,31,21.451612903225808,0.47518796992481205,11.501153665413536,3,0
3,929,47,19.76595744680851,0.46609257265877285,11.147653673163418,3,4
5,621,38,16.342105263157894,0.4718196457326892,9.599371578099845,3,0
3,584,29,20.137931034482758,0.4503424657534247,7.614385934819897,3,0
4,481,27,17.814814814814813,0.47193347193347196,8.800189420189419,3,0
5,543,24,22.625,0.47513812154696133,14.682368784530386,3,0
4,383,22,17.40909090909091,0.566579634464752,9.913747303893746,3,0
4,478,29,16.482758620689655,0.5794979079497908,9.237389121338918,3,0
3,306,14,21.857142857142858,0.46405228758169936,10.02798155737705,3,0
4,371,26,14.26923076923077,0.5983827493261455,6.721449535789159,3,4
4,467,24,19.458333333333332,0.5139186295503212,10.570484475374734,3,0
2,222,12,18.5,0.6261261261261262,6.978396396396395,3,4
3,320,19,16.842105263157894,0.503125,9.345625000000002,3,4
3,347,22,15.772727272727273,0.5821325648414986,6.173405797101452,3,4
3,302,17,17.764705882352942,0.5,8.334666666666667,3,4
5,647,28,23.107142857142858,0.3894899536321484,9.730861186244205,3,0
3,270,16,16.875,0.6333333333333333,7.948287037037041,3,4
2,232,10,23.2,0.5172413793103449,9.863644549763034,3,4
3,722,26,27.76923076923077,0.38365650969529086,13.127637726638774,3,4
2,232,13,17.846153846153847,0.6594827586206896,11.318695652173911,3,4
4,482,27,17.85185185185185,0.4979253112033195,9.99176763485477,3,0
5,450,22,20.454545454545453,0.5555555555555556,10.139717171717173,3,4
3,382,25,15.28,0.4712041884816754,6.710037696335078,3,4
4,418,16,26.125,0.41626794258373206,10.943726076555027,3,4
4,446,31,14.387096774193548,0.48654708520179374,7.281051008968607,3,4
3,392,24,16.333333333333332,0.45408163265306123,6.162142857142857,3,4
3,468,30,15.6,0.5662393162393162,9.004932891082998,3,0
4,500,22,22.727272727272727,0.556,10.84786086956522,3,0
3,416,12,34.666666666666664,0.43028846153846156,13.928076923076926,3,4
2,246,15,16.4,0.4634146341463415,6.539333333333335,3,0
2,279,14,19.928571428571427,0.6129032258064516,8.33841525857655,3,0
4,383,19,20.157894736842106,0.4516971279373368,8.292466675827953,3,4
5,962,55,17.490909090909092,0.4293139293139293,8.158689472689474,3,4
4,380,15,25.333333333333332,0.4421052631578947,11.399999999999999,3,4
3,335,17,19.705882352941178,0.4626865671641791,11.186637401229152,3,0
3,297,17,17.470588235294116,0.569023569023569,8.38716577540107,3,0
3,244,12,20.333333333333332,0.6352459016393442,7.419586776859507,3,4
2,246,9,27.333333333333332,0.6382113821138211,12.750748299319731,3,0
3,277,16,17.3125,0.48736462093862815,6.7106114620938655,3,4
2,259,12,21.583333333333332,0.4864864864864865,9.320164092664097,3,4
3,275,7,39.285714285714285,0.48727272727272725,16.852155844155842,3,4
3,370,14,26.428571428571427,0.4891891891891892,11.428494208494207,3,4
3,251,16,15.6875,0.5219123505976095,7.264379980079681,3,4
1,175,7,25.0,0.6628571428571428,12.562964285714287,3,0
3,223,8,27.875,0.57847533632287,11.535216741405083,3,4
3,187,14,13.357142857142858,0.5935828877005348,7.981852559205503,3,4
4,417,25,16.68,0.47961630695443647,7.695535731414868,3,4
2,194,11,17.636363636363637,0.5721649484536082,8.988181818181822,3,0
2,260,12,21.666666666666668,0.5461538461538461,8.74461538461539,3,4
4,414,25,16.56,0.4758454106280193,8.140863768115945,3,4
3,428,25,17.12,0.5771028037383178,6.927430985915496,3,4
4,429,5,85.8,0.4755244755244755,13.790148448043187,3,0
3,271,11,24.636363636363637,0.6309963099630996,12.294579124579126,3,4
4,331,26,12.73076923076923,0.44410876132930516,7.5919184290030195,3,0
3,310,11,28.181818181818183,0.5258064516129032,11.806715542521996,3,4
3,355,18,19.72222222222222,0.5380281690140845,9.21402520385471,3,4
3,277,13,21.307692307692307,0.6064981949458483,9.40666666666667,3,0
3,671,22,30.5,0.3353204172876304,13.782219970193744,3,4
3,370,18,20.555555555555557,0.5,10.915375837968906,3,4
5,849,35,24.257142857142856,0.408716136631331,11.67452599697123,3,4
3,283,5,56.6,0.49823321554770317,9.655632508833921,3,0
3,330,15,22.0,0.5787878787878787,10.61028520499109,3,0
2,210,15,14.0,0.6190476190476191,7.850952380952382,3,4
4,442,24,18.416666666666668,0.4819004524886878,9.078925339366517,3,0
2,239,14,17.071428571428573,0.5899581589958159,7.252605042016807,3,0
2,167,7,23.857142857142858,0.6287425149700598,10.718812392426852,3,4
2,249,17,14.647058823529411,0.678714859437751,8.98892789373814,3,0
3,240,9,26.666666666666668,0.5416666666666666,12.165833333333335,3,4
4,515,25,20.6,0.5475728155339806,10.636621359223302,3,0
5,646,22,29.363636363636363,0.43653250773993807,15.187514776245425,3,0
4,441,20,22.05,0.47619047619047616,11.383673469387755,3,4
1,220,14,15.714285714285714,0.6681818181818182,7.7527234181343765,3,0
3,275,12,22.916666666666668,0.5927272727272728,15.059500000000003,3,0
3,378,19,19.894736842105264,0.58994708994709,8.536878306878307,3,0
2,186,10,18.6,0.6075268817204301,7.651096774193547,3,4
3,308,12,25.666666666666668,0.44805194805194803,10.664155844155847,3,4
3,228,12,19.0,0.5833333333333334,10.192807017543863,3,4
2,212,12,17.666666666666668,0.6886792452830188,9.278301886792455,3,0
3,308,17,18.11764705882353,0.5454545454545454,8.00840909090909,3,0
3,264,11,24.0,0.5871212121212122,9.995000000000001,3,4
2,290,5,58.0,0.5448275862068965,23.427931034482757,3,0
3,293,19,15.421052631578947,0.6109215017064846,7.990756402620608,3,4
3,361,17,21.235294117647058,0.5429362880886427,10.384473684210526,3,0
4,387,16,24.1875,0.5452196382428941,11.46689760981912,3,4
2,215,7,30.714285714285715,0.641860465116279,12.176673373574783,3,0
3,200,12,16.666666666666668,0.66,7.992000000000001,3,4
4,381,18,21.166666666666668,0.5853018372703412,10.019552493438322,3,0
3,358,14,25.571428571428573,0.5111731843575419,9.473307262569836,3,4
2,207,14,14.785714285714286,0.7004830917874396,7.761058823529414,3,0
1,241,8,30.125,0.6016597510373444,12.855015560165977,3,0
2,259,18,14.38888888888889,0.5945945945945946,8.4589555984556,3,0
3,373,25,14.92,0.48257372654155495,9.990284852546921,3,0
2,280,15,18.666666666666668,0.5321428571428571,6.903571428571432,3,4
3,297,23,12.91304347826087,0.5252525252525253,6.371339481774264,3,4
4,437,25,17.48,0.5217391304347826,8.207930275229359,3,0
5,603,22,27.40909090909091,0.4859038142620232,10.868922056384744,3,0
5,566,20,28.3,0.44876325088339225,12.958274696573977,3,4
4,477,23,20.73913043478261,0.3668763102725367,13.262717505241088,3,4
2,207,8,25.875,0.6328502415458938,13.036747967479673,3,0
2,170,5,34.0,0.6823529411764706,12.6688036809816,3,0
3,275,14,19.642857142857142,0.6145454545454545,9.492394160583942,3,0
3,245,10,24.5,0.5836734693877551,12.986230125523011,3,4
1,261,15,17.4,0.6973180076628352,10.549230769230771,3,0
4,430,26,16.53846153846154,0.5395348837209303,8.183901808785532,3,0
4,543,24,22.625,0.3848987108655617,10.640379834254144,3,4
5,800,32,25.0,0.465,12.95122027534418,3,0
3,355,16,22.1875,0.5380281690140845,11.045660211267606,3,4
2,218,9,24.22222222222222,0.5963302752293578,9.365407066052231,3,0
1,234,19,12.31578947368421,0.6495726495726496,5.7594202898550755,3,0
4,327,13,25.153846153846153,0.4923547400611621,9.40879929022082,3,4
2,151,9,16.77777777777778,0.609271523178808,10.53873509933775,3,0
1,192,10,19.2,0.578125,8.921958333333333,3,0
3,226,12,18.833333333333332,0.4690265486725664,6.11340707964602,3,4
5,495,26,19.03846153846154,0.5313131313131313,11.906919191919194,3,4
2,199,9,22.11111111111111,0.5628140703517588,10.82227805695143,3,4
4,318,24,13.25,0.60062893081761,8.504060705496311,3,4
2,209,13,16.076923076923077,0.6985645933014354,9.08574162679426,3,0
3,485,23,21.08695652173913,0.4927835051546392,9.50804347826087,3,0
3,256,9,28.444444444444443,0.52734375,13.983843750000002,3,4
4,313,9,34.77777777777778,0.4952076677316294,14.523493077742277,3,4
3,280,19,14.736842105263158,0.5142857142857142,8.110225563909776,3,4
4,376,20,18.8,0.5691489361702128,9.379234042553193,3,0
3,381,20,19.05,0.4881889763779528,8.581448140900196,3,4
2,163,12,13.583333333333334,0.6319018404907976,7.733266871165647,3,4
6,741,34,21.794117647058822,0.4318488529014845,11.180549932523618,3,0
2,162,6,27.0,0.691358024691358,12.97810559006211,3,0
3,249,11,22.636363636363637,0.5943775100401606,11.126596385542172,3,4
3,475,30,15.833333333333334,0.5536842105263158,7.160239316239316,3,0
3,157,6,26.166666666666668,0.6369426751592356,10.936036866359448,3,4
2,228,14,16.285714285714285,0.5745614035087719,8.927218045112781,3,0
1,227,7,32.42857142857143,0.5110132158590308,14.881714285714285,3,0
4,260,11,23.636363636363637,0.573076923076923,11.55846153846154,3,4
3,233,15,15.533333333333333,0.45064377682403434,8.699759656652361,3,4
2,164,4,41.0,0.6036585365853658,20.258536585365857,3,4
3,388,22,17.636363636363637,0.5128865979381443,8.797077922077921,3,4
4,473,30,15.766666666666667,0.547568710359408,7.521314470969646,3,0
2,199,9,22.11111111111111,0.542713567839196,10.407202680067005,3,0
3,339,9,37.666666666666664,0.56047197640118,15.459882005899704,3,4
3,188,14,13.428571428571429,0.6595744680851063,8.10033434650456,3,4
2,238,10,23.8,0.5336134453781513,10.53148101265823,3,4
5,503,25,20.12,0.46322067594433397,10.320418290258452,3,0
2,417,23,18.130434782608695,0.5083932853717026,8.487861870503597,3,0
3,268,20,13.4,0.6343283582089553,6.331592039800999,3,4
2,228,13,17.53846153846154,0.6140350877192983,9.41578947368421,3,0
3,319,20,15.95,0.49216300940438873,6.047477987421384,3,4
4,556,32,17.375,0.38669064748201437,9.756404842342345,3,0
3,227,14,16.214285714285715,0.5198237885462555,7.731809314033988,3,4
4,369,23,16.043478260869566,0.5555555555555556,8.89571377798839,3,4
3,319,25,12.76,0.46394984326018807,6.372071794871797,3,4
3,247,10,24.7,0.5344129554655871,12.96121862348178,3,4
1,179,8,22.375,0.6703910614525139,8.497490636704121,3,0
6,873,47,18.574468085106382,0.4616265750286369,11.126756561581754,3,0
5,640,26,24.615384615384617,0.4921875,11.456680000000002,3,0
1,423,18,23.5,0.491725768321513,11.03047619047619,3,0
2,219,12,18.25,0.6164383561643836,9.099755381604698,3,4
1,419,22,19.045454545454547,0.5894988066825776,11.073165274463008,3,0
3,340,19,17.894736842105264,0.5470588235294118,10.095417956656348,3,0
3,472,24,19.666666666666668,0.5572033898305084,11.890000000000004,3,0
4,512,24,21.333333333333332,0.46875,10.287480314960632,3,4
2,193,10,19.3,0.49222797927461137,9.300730569948186,3,4
3,252,11,22.90909090909091,0.5555555555555556,10.04534588917059,3,4
3,442,28,15.785714285714286,0.5271493212669683,9.46192660550459,3,0
2,262,12,21.833333333333332,0.5,10.354770992366415,3,0
2,303,7,43.285714285714285,0.44884488448844884,17.25842527109854,3,0
3,426,26,16.384615384615383,0.49765258215962443,9.371314553990612,3,4
4,545,24,22.708333333333332,0.48073394495412847,10.990899082568806,3,0
1,297,20,14.85,0.6767676767676768,8.84640136054422,3,0
2,302,2,151.0,0.5331125827814569,6.862224252491696,3,0
4,479,24,19.958333333333332,0.4321503131524008,11.063896137787058,3,0
2,209,13,16.076923076923077,0.6985645933014354,8.746985645933016,3,0
4,520,24,21.666666666666668,0.4288461538461538,11.286153846153848,3,4
2,351,21,16.714285714285715,0.5726495726495726,9.48583638583639,3,0
2,217,12,18.083333333333332,0.6451612903225806,9.950979262672814,3,4
4,604,26,23.23076923076923,0.4205298013245033,10.525298013245038,3,4
4,406,22,18.454545454545453,0.47783251231527096,8.580671742051056,3,4
3,554,29,19.103448275862068,0.3935018050541516,8.13326901531184,3,4
3,208,12,17.333333333333332,0.5625,9.210384615384616,3,4
